耳罩	3M 1426 可调节经济型隔音耳罩 塑料+海绵 双色 头戴式 20副/箱（计价单位：副）
两用扳手	世达 43206 全抛光棘开两用快扳 13mm(计价单位：把)
两用扳手	世达 43222 全抛光棘开两用快扳7mm(计价单位：把)
梅花扳手	世达 42210 公制全抛光30度双梅花扳手23*26mm（计价单位：把）
梅花扳手	世达 42221 公制全抛光30度双梅花扳手5.5*7mm（计价单位：把）
两用扳手	世达 46401 全抛光活头快扳10mm长158mm材质碳钢（计价单位：把）
两用扳手	世达 46402 全抛光活头快扳11mm（计价单位：把）
两用扳手	世达 46421 全抛光活头快扳8mm 长140mm 材质碳钢（计价单位：把）
两用扳手	世达 46422 全抛光活头快扳9mm（计价单位：把）
两用扳手	世达 46603 全抛光棘开两用快扳10mm（计价单位：把）
两用扳手	世达 47201 新型活动扳手4"（计价单位：把）
活动扳手	世达 47204 活动扳手10寸长254mm材质Cr-V铬钒钢（计价单位：把）
垃圾袋	得力 33070 办公生活垃圾袋黑色 45*55cm 5卷150只（计价单位：包）
螺丝批	世达 62314 A系列十字型螺丝批#2*200mm（计价单位：把）
螺丝批套装	世达 63409 一字螺丝批材质络钒钢橡胶柄5*150mm（计价单位：把）
一字螺丝刀	世达 62204 A系列一字型螺丝批3.2*150mm（计价单位：把）
螺丝刀	世达 62207 一字型螺丝批 A系列 5*75mm（计价单位：把）
螺丝刀	世达 62213 一字型螺丝批 A系列 6*150mm（计价单位：把）
订书机	得力 0416 轻便型厚层订书机 12号（计价单位：个）
U盘	闪迪 酷晶 CZ71-32GB U盘 金属银
封箱胶带	得力 30369 封箱胶带 60mm*100y*50um（计价单位：卷）
U盘	闪迪 酷晶 CZ71-64G U盘 金属银 64GB USB2.0（计价单位：个）
U盘	闪迪 酷刃 CZ50-128GB U盘 黑红 128GB（计价单位：个）
墨盒	惠普（HP） C2P19AA 934 墨盒  黑色 适用： HP OJPro 6830 6230 打印机（计价单位：个）
墨盒	惠普（HP） C2P21AA 935 墨盒 品红色 适用： HP OJPro 6830惠商彩色传真一体机（计价单位：个）
墨盒	惠普（HP） HP C2P23AA 934XL 墨盒 黑色 适用： HP OJPro 6830 6230 打印机
墨盒	惠普（HP） C2P24AA 935XL 墨盒 青色 适用： HP OJPro 6830 6230 打印机
墨盒	惠普（HP） C2P25AA 935XL 墨盒 品红色 适用： HP OJPro 6830 6230 打印机
墨盒	惠普（HP） C2P26AA 935XL 墨盒 黄色 适用： HP OJPro 6830 6230 打印机
复印机/复合机墨粉	东芝 T-FC25C-Y-5K 低容黄色墨粉 适用机型 e2040c 2540c 3040c 3540c 4540c（计价单位：个）
墨盒	惠普（HP） HP C9352AA 22 号彩色墨盒 适用 Officejet J3606 J3608 J5508 (计价单位：个)
台球桌	得力 3421 3号 牛皮信封 邮局标准信封176*125mm 20张 单包（计价单位;包）
双开口扳手组套	世达 08009 8件套全抛光双开口扳手组套（计价单位：套）
墨盒	惠普（HP） 960XL 墨盒 黑色超大容量 适用HP  3610/3620 （计价单位：个）
复印纸	得力 3595 复印纸 佳铂 A4 80G 500张/包 5包/箱（计价单位：箱）
墨盒	佳能 CLI-851XL BK 高容黑色墨盒 适用MG6400/6380/MG5480/iP7280 （计价单位：个）
墨盒	佳能 CLI-851XL C 高容青色墨盒 适用MG6400/6380/5480/iP7280 （计价单位：个）
墨盒	佳能 CLI-851XL GY 高容灰色墨盒 适用MG6400/7180/7580（计价单位：个）
墨盒	佳能 CLI-851XL M 高容品红色墨盒 适用MG6380/MG5480/iP7280 （计价单位：个）
墨盒	佳能 CLI-851XL Y 高容黄色墨盒 适用MG6400/6380/5480/iP7280 （计价单位：个）
小卷纸/无芯纸	得力 7723 热敏传真纸210mm*20m 1卷装（计价单位：卷）
锯/锯条	世达 93416 12寸高速钢锯条 18齿（计价单位：个）
锯/锯条	世达 93418 12寸高速钢锯条 32齿（计价单位：个）
小卷纸/无芯纸	得力 7724 热敏传真纸210mm*30y 1卷装(计价单位：卷)
平板电脑套	得力 7725 热敏传真纸 216mm*30y*12卷/盒（计价单位：盒）
信封	得力 3422 -5号 白色信封 220*110MM 20张/包（计价单位：包）
抽纸	维达 V2239 超韧系列软包抽纸 S码 3层 130抽/包 6包/提 8提/箱 （计价单位：提）
面巾纸	维达 V2218 超韧系列面巾纸 L码 3层 130抽/盒*3盒/提（计价单位：提）
铅笔	得力 7082 绘图铅笔 2H  12支/盒（计价单位：盒）
订书钉	三木 8211 厚层订书钉 23/13 1000枚/盒 （计价单位：盒）
插座	子弹头 TS-200-1.8M 四控四(四个三项)电源插座1.8米
六角笔杆	得力 S907 六角笔杆原木铅笔 2B 50支/桶 木世界系列 （计价单位：桶） (8桶/中箱)
六角笔杆	得力 S908 六角笔杆原木铅笔  HB 50支/桶（计价单位：桶）
录音笔	飞利浦 VTR6900 录音笔 8G PCM线性锖色(计价单位:个)
交换机	华为 S1724G-AC 24口全千兆企业级以太网络交换机 即插即用 适用企业/监控网络分流器(计价单位:个)
单反照相机	尼康 D750 单反套机 （AF-S 24-120mm f/4G ED VR）全画幅相机 约2,432万有效像素 可翻折屏 WiFi 黑色
硒鼓	惠普（HP） CZ192A 93A原装硒鼓黑色 适用惠普M435nwM701M706（计价单位：支）
交换机	华为 S1700-8G-AC 非网管8口千兆以太网 交换机(计价单位：台）
存储卡	金士顿KINGSTON 64GB UHS-I U3 CLASS10 TF MICRO SD 高速存储卡 读速90MB S 写入80MB S
旋具头/旋具头手柄	世达 59311 5件套6.3mm系列50mm长一字型旋具头3mm（计价单位：套）
旋具头/旋具头手柄	世达 59313 5件套6.3mm系列50mm长一字型旋具头4mm （计价单位：套）
旋具头/旋具头手柄	世达 59315 5件套6.3mm系列50mm长一字型旋具头5mm （计价单位：套）
旋具头/旋具头手柄	世达 59316 5件套6.3mm系列50mm长一字型旋具头5.5mm （计价单位：套）
旋具头/旋具头手柄	世达 59317 5件套6.3mm系列50mm长一字型旋具头6mm （计价单位：套）
旋具头/旋具头手柄	世达 59318 5件套6.3mm系列50mm长一字型旋具头6.5mm （计价单位：套）
套筒	钢盾 S010619 10mm系列公制6角标准套筒 19mm（计价单位：个）
套筒	钢盾 S010620 10mm系列公制6角标准套筒 20mm（计价单位：个）
套筒	钢盾 S010621 10mm系列公制6角标准套筒 21mm（计价单位：个）
套筒	钢盾 S010622 10mm系列公制6角标准套筒 22mm（计价单位：个）
套筒	钢盾 S010624 10mm系列公制6角标准套筒 24mm（计价单位：个）
套筒	钢盾 S010708 10mm系列公制6角加长套筒 8mm（计价单位：个）
套筒	钢盾 S010709 10mm系列公制6角加长套筒 9mm（计价单位：个）
套筒	钢盾 S010710 10mm系列公制6角加长套筒 10mm（计价单位：个）
套筒	钢盾 S010711 10mm系列公制6角加长套筒 11mm（计价单位：个）
套筒	钢盾 S010712 10mm系列公制6角加长套筒 12mm（计价单位：个）
套筒	钢盾 S010713 10mm系列公制6角加长套筒 13mm（计价单位：个）
套筒	钢盾 S010714 10mm系列公制6角加长套筒 14mm（计价单位：个）
套筒	钢盾 S010715 10mm系列公制6角加长套筒 15mm（计价单位：个）
套筒	钢盾 S010716 10mm系列公制6角加长套筒 16mm（计价单位：个）
套筒	钢盾 S010717 10mm系列公制6角加长套筒 17mm（计价单位：个）
套筒	钢盾 S010718 10mm系列公制6角加长套筒 18mm（计价单位：个）
套筒	钢盾 S010719 10mm系列公制6角加长套筒 19mm（计价单位：个）
套筒	钢盾 S010720 10mm系列公制6角加长套筒 20mm（计价单位：个）
套筒	钢盾 S010721 10mm系列公制6角加长套筒 21mm（计价单位：个）
套筒	钢盾 S010722 10mm系列公制6角加长套筒 22mm（计价单位：个）
套筒	钢盾 S011508 10mm系列花形套筒 E8（计价单位：个）
套筒	钢盾 S011510 10mm系列花形套筒 E10（计价单位：个）
套筒	钢盾 S011511 10mm系列花形套筒 E11（计价单位：个）
套筒	钢盾 S011512 10mm系列花形套筒 E12（计价单位：个）
套筒	钢盾 S011514 10mm系列花形套筒 E14（计价单位：个）
套筒	钢盾 S011516 花形套筒 10MM系列 E16（计价单位：个）
套筒	钢盾 S011518 10mm系列花形套筒 E18（计价单位：个）
套筒	钢盾 S011520 10mm系列花形套筒 E20（计价单位：个）
套筒	钢盾 S011608 12.5mm系列公制6角标准套筒 8mm（计价单位：个）
套筒	钢盾 S011609 12.5mm系列公制6角标准套筒 9mm（计价单位：个）
套筒	钢盾 S011610 12.5mm系列公制6角标准套筒 10mm（计价单位：个）
套筒	钢盾 S011611 12.5mm系列公制6角标准套筒 11mm（计价单位：个）
套筒	钢盾 S011612 12.5mm系列公制6角标准套筒 12mm（计价单位：个）
套筒	钢盾 S011613 12.5mm系列公制6角标准套筒 13mm（计价单位：个）
套筒	钢盾 S011614 12.5mm系列公制6角标准套筒 14mm（计价单位：个）
套筒	钢盾 S011615 12.5mm系列公制6角标准套筒 15mm（计价单位：个）
套筒	钢盾 S011616 12.5mm系列公制6角标准套筒 16mm（计价单位：个）
套筒	钢盾 S011617 12.5mm系列公制6角标准套筒 17mm（计价单位：个）
套筒	钢盾 S011618 12.5mm系列公制6角标准套筒 18mm（计价单位：个）
套筒	钢盾 S011619 12.5mm系列公制6角标准套筒 19mm（计价单位：个）
套筒	钢盾 S011620 12.5mm系列公制6角标准套筒 20mm（计价单位：个）
套筒	钢盾 S011621 12.5mm系列公制6角标准套筒 21mm（计价单位：个）
套筒	钢盾 S011622 12.5mm系列公制6角标准套筒 22mm（计价单位：个）
套筒	钢盾 S011623 12.5mm系列公制6角标准套筒 23mm（计价单位：个）
套筒	钢盾 S011624 12.5mm系列公制6角标准套筒 24mm（计价单位：个）
套筒	钢盾 S011627 12.5mm系列公制6角标准套筒 27mm（计价单位：个）
套筒	钢盾 S011630 12.5mm系列公制6角标准套筒 30mm（计价单位：个）
套筒	钢盾 S011632 12.5mm系列公制6角标准套筒 32mm（计价单位：个）
套筒	钢盾 S011634 12.5mm系列公制6角标准套筒 34mm（计价单位：个）
套筒	钢盾 S011710 12.5mm系列公制6角加长套筒10mm（计价单位：个）
套筒	钢盾 S011712 12.5mm系列公制6角加长套筒12mm（计价单位：个）
套筒	钢盾 S011713 12.5mm系列公制6角加长套筒13mm（计价单位：个）
套筒	钢盾 S011714 12.5mm系列公制6角加长套筒14mm（计价单位：个）
套筒	钢盾 S011715 12.5mm系列公制6角加长套筒15mm（计价单位：个）
套筒	钢盾 S011716 12.5mm系列公制6角加长套筒16mm（计价单位：个）
套筒	钢盾 S011717 12.5mm系列公制6角加长套筒17mm（计价单位：个）
套筒	钢盾 S011718 12.5mm系列公制6角加长套筒18mm（计价单位：个）
套筒	钢盾 S011719 12.5mm系列公制6角加长套筒19mm（计价单位：个）
套筒	钢盾 S011720 12.5mm系列公制6角加长套筒20mm（计价单位：个）
套筒	钢盾 S011721 12.5mm系列公制6角加长套筒21mm（计价单位：个）
套筒	钢盾 S011722 12.5mm系列公制6角加长套筒22mm（计价单位：个）
套筒	钢盾 S011724 12.5mm系列公制6角加长套筒24mm（计价单位：个）
套筒	钢盾 S011727 12.5mm系列公制6角加长套筒27mm（计价单位：个）
套筒	钢盾 S012010 12.5mm系列公制12角标准套筒10mm（计价单位：个）
套筒	钢盾 S012011 12.5mm系列公制12角标准套筒11mm（计价单位：个）
套筒	钢盾 S012012 12.5mm系列公制12角标准套筒12mm（计价单位：个）
套筒	钢盾 S012013 12.5mm系列公制12角标准套筒13mm（计价单位：个）
套筒	钢盾 S012014 12.5mm系列公制12角标准套筒14mm（计价单位：个）
套筒	钢盾 S012015 12.5mm系列公制12角标准套筒15mm（计价单位：个）
套筒	钢盾 S012016 12.5mm系列公制12角标准套筒16mm（计价单位：个）
套筒	钢盾 S012017 12.5mm系列公制12角标准套筒17mm（计价单位：个）
套筒	钢盾 S012018 12.5mm系列公制12角标准套筒18mm（计价单位：个）
套筒	钢盾 S012020 12.5mm系列公制12角标准套筒20mm（计价单位：个）
套筒	钢盾 S012021 12.5mm系列公制12角标准套筒21mm（计价单位：个）
套筒	钢盾 S012022 12.5mm系列公制12角标准套筒22mm（计价单位：个）
套筒	钢盾 S012023 12.5mm系列公制12角标准套筒23mm（计价单位：个）
套筒	钢盾 S012024 12.5mm系列公制12角标准套筒24mm（计价单位：个）
套筒	钢盾 S012025 12.5mm系列公制12角标准套筒25mm（计价单位：个）
套筒	钢盾 S012026 12.5mm系列公制12角标准套筒26mm（计价单位：个）
套筒	钢盾 S012027 12.5mm系列公制12角标准套筒27mm（计价单位：个）
套筒	钢盾 S012030 12.5mm系列公制12角标准套筒30mm（计价单位：个）
套筒	钢盾 S012032 12.5mm系列公制12角标准套筒32mm（计价单位：个）
套筒	钢盾 S012201 12.5mm系列英制12角套筒 1/4英寸（计价单位：个）
套筒	钢盾 S012202 12.5mm系列英制12角套筒 5/16英寸（计价单位：个）
套筒	钢盾 S012203 12.5mm系列英制12角套筒 3/8英寸（计价单位：个）
套筒	钢盾 S012204 12.5mm系列英制12角套筒 7/16英寸（计价单位：个）
套筒	钢盾 S012205 12.5mm系列英制12角套筒 1/2英寸（计价单位：个）
套筒	钢盾 S012206 12.5mm系列英制12角套筒 9/16英寸（计价单位：个）
套筒	钢盾 S012207 12.5mm系列英制12角套筒 19/32英寸（计价单位：个）
套筒	钢盾 S012208 12.5mm系列英制12角套筒 5/8英寸（计价单位：个）
套筒	钢盾 S012209 12.5mm系列英制12角套筒 11/16英寸（计价单位：个）
套筒	钢盾 S012210 12.5mm系列英制12角套筒 3/4英寸（计价单位：个）
套筒	钢盾 S012211 12.5mm系列英制12角套筒 25/32英寸（计价单位：个）
套筒	钢盾 S012212 12.5mm系列英制12角套筒 13/16英寸（计价单位：个）
螺丝批套装	钢盾 S037001 精密螺丝刀 6件套（计价单位：套）
螺丝批套装	钢盾 S037002 6件套金属精密螺丝批（计价单位：套）
内六角扳手	钢盾 S050502 公制标长球头内六角扳手2mm(计价单位:把）
内六角扳手	钢盾 S050503 公制标长球头内六角扳手3mm（计价单位：把）
内六角扳手	钢盾 S050504 内六角扳手 公制球头型 4MM
内六角扳手	钢盾 S050505 内六角扳手 公制球头型 5MM
内六角扳手	钢盾 S050508 内六角扳手 公制球头型 8MM
内六角扳手	钢盾 S050510 公制标长球头内六角扳手10mm（计价单位：把）
内六角扳手	钢盾 S050515 公制标长球头内六角扳手1.5mm（计价单位：把）
旋具头/旋具头手柄	钢盾 S056166 5件套6.3mm系列65长双头旋具头PH1-PH2（计价单位：套）
旋具头/旋具头手柄	钢盾 S056169 双头旋具头 5支装 6.3mm系列65mm长 PH2-PH2（计价单位：套）
存储卡	闪迪 128GB 800X 至尊极速CF存储卡 读速120MB S
卷尺	钢盾 S077075 卷尺7.5m (计价单位:把)
卷尺	钢盾 S077430 架式加长卷尺30m (计价单位:把)
卷尺	钢盾 S077450 架式加长卷尺50m (计价单位:把)
锤	钢盾 S088408 圆头锤 木柄 8oz
锤	钢盾 S088412 圆头锤 木柄 12oz
锤	钢盾 S088416 圆头锤 木柄 16oz
锤	钢盾 S088620 钳工锤 木柄 200g
锤	钢盾 S088630 钳工锤 木柄 300g
锤	钢盾 S088650 钳工锤 木柄 500g
锤	钢盾 S088680 钳工锤 木柄 800g
锤	钢盾 S088722 木柄安装锤 22mm（计价单位：把）
锤	钢盾 S088728 木柄安装锤 28mm（计价单位：把）
锤	钢盾 S088735 木柄安装锤 35mm（计价单位：把）
工具腰包	得力 DL-P3 工具腰包，牛津布，DL-P3
铅笔	三木 5791 彩色铅笔 （计价单位：盒） （12支/盒）
读卡器	金士顿KINGSTON USB 3.0 HIGH-SPEED MEDIA READER 多功能读卡器 FCR-HS4
铅笔	马可 3120-48TN 雷诺阿彩色铅笔 水溶性 48色铁盒装（计价单位：盒）
彩色铅笔	马培德 CH183212 彩色铅笔 12色（计价单位：盒）
羊角锤	世达 92341 纤维柄八角锤2.5磅（计价单位：把）
扭力扳手	世达 92343 纤维柄八角锤4磅（计价单位：把）
U盘	得力 3724 空白光盘 DVD-R 16速 4.7GB 50片/桶
复印机墨粉	柯尼卡美能达 TN117 低容黑色墨粉（适用于BH164/184/7718）（计价单位：个）
铅笔	思笔乐 EASYgraph 322 HB 铅笔  （计价单位：支）
中性笔	施德楼 334SB4 三角型笔杆纤维笔（4色套装）（计价单位：盒）
硒鼓	格之格 NT-CH410FBK 黑色硒鼓CE410A 适用于HP 400 color M451nw/MFP M475dn (计价单位:支)
硒鼓	格之格 NT-CH411FC 青色硒鼓 适用于HP 400 color M451nw/MFP M475dn （计价单位:支）
硒鼓	格之格 NT-CH412FY 黄色硒鼓CE412A 适用于HP 400 color M451nw/MFP M475dn（计价单位：支）
硒鼓	格之格 NT-CH413FM 红色硒鼓CE413A 适用于HP 400 color M451nw/MFP M475dn（ 计价单位:支）
中性笔	施德楼 334 SB20 三角书写纤维笔 0.3mm 20色*20支/套 （计价单位：套）
钢笔	英雄 955 高级纯白金夹梅花铱金钢笔（计价单位：支）
钢笔	英雄 756 黑色精装盒装铱金钢笔（计价单位：支）
硒鼓	格之格 NT-CN2612X 大容量硒鼓 适用惠普HP Q2612A 12A 1012 1022 3030 1020 m1005mfp lbp2900 计价单位：支
中性笔	英雄 373 精装盒高级铱金钢笔（计价单位：支）
中性笔	英雄 768 精装盒装黑色铱金钢笔（计价单位：支）
复印纸	绿百旺 A4 80g 复印纸  500张/包 5包/箱（计价单位：箱）
中性笔	手牌 0150 手摇式削笔刀/卷笔刀（计价单位：个）
两用扳手	史丹利 91-874-1L-22 公制精抛光双向棘开两用快扳 24mm （计价单位：把）
两用扳手	史丹利 91-877-1L-22 公制精抛光双向棘开两用快扳 27mm （计价单位：把）
两用扳手	史丹利 91-870-1L-22 公制精抛光双向棘开两用快扳 30mm （计价单位：把）
两用扳手	史丹利 91-882-1L-22 公制精抛光双向棘开两用快扳 32mm （计价单位：把）
两用扳手	史丹利 91-888-1L-22 公制精抛光活头棘开两用快扳 8mm （计价单位：把）
口取纸	晨光 YT-16 自粘性标签/口取纸  24*27mm 12枚/张 10张/包
扫描仪	爱普生 DS-60000 A3高速扫描仪 分辨率600dpi 640*521*289mm（ 计价单位：台）
扫描仪	爱普生 DS-70000 A3幅面超高速文档管理扫描仪（计价单位：台）
扫描仪	爱普生 DS-7500 A4超高速文档扫描仪 计价单位：台
扫描仪	中晶 FileScan 1710XL 高清A3平板扫描仪（计价单位：台）
灭火器	神龙 MFZ/ABC5 干粉灭火器 手提式 商用家用型 碳钢 5公斤 红色 (计价单位:具)
灭火器	神龙 MFZ/ABC3 干粉灭火器 手提式 车载家用型 碳钢 3公斤 红色 (计价单位:具)
灭火器	神龙 MFZ/ABC8 干粉灭火器 手提式 商用家用型 碳钢 8公斤 红色 (计价单位:具)
充电式手电筒	得力 3664 LED充电式手电筒 颜色随机 （计价单位：个）
梅花扳手	钢盾 S017634 公制精抛光双梅花扳手34*36mm（计价单位：个）
压线钳	钢盾 S035017 强力端子压接钳1.25～8mm（计价单位：个）
记号笔	斑马 MO-120-MC 小双头油性记号笔 细头：0.7mm 粗头：1.8mm（计价单位：支） 黑色 (10支/盒)
记号笔	斑马 MO-120-MC 小双头油性记号笔 细头：0.7mm 粗头：1.8mm（计价单位：支） 红色 (10支/盒)
记号笔	斑马 MO-120-MC 小双头油性记号笔 细头：0.7mm 粗头：1.8mm（计价单位：支） 蓝色 (10支/盒)
中性笔	白雪 PVN-166 直液式全针管走珠笔 0.5mm（计价单位：支） 黑 (12支/盒)
签字笔	百乐 BL-G2-38 按制签字笔 0.38MM（计价单位：支） 红色 (12支/盒)
中性笔	晨光 G-5 按动中性笔替芯0.5MM（计价单位：支） 黑 (20支/盒)
中性笔	晨光 GP-1212A 灵智型中性笔0.38MM 黑 (12支/盒)
中性笔	晨光 GP-1530 大白鲨中性笔 0.5mm 黑色 （计价单位：支） (12支/盒)
中性笔	晨光 K35 按动书写签字笔0.5MM (计价单位:支) 黑 (12支/盒)
中性笔	晨光 K35 按动书写签字笔0.5MM (计价单位:支) 红 (12支/盒)
中性笔	三菱 0.5mm UB-150 直液式耐水性签字笔 黑色 (10支/盒)
中性笔	三菱 0.5mm UB-150 直液式耐水性签字笔 红色 (10支/盒)
中性笔	三菱 UB-155 0.5mm 签字笔 蓝 (10支/盒)
中性笔	三菱 UMN-152 按动中性笔0.5MM（计价单位：支） 黑 (12支/盒)
印台	得力 9863 快干印台 直径80mm（计价单位：个） 蓝 (12个/包)
印台	得力 9864 长方形快干印台 137*88mm 透明外壳（计价单位：个） 蓝色
印台	齐心 B3716 圆形快干印台  直径83mm（计价单位：个） 红 (10个/盒)
印台	齐心 B3720 方形快干印台 138*80mm（计价单位：个） 红色 (12个/盒)
印台	齐心 B3720 方形快干印台 138*80mm（计价单位：个） 蓝色 (12个/盒)
资料册	得力 5005 资料册 60页 蓝 (12个/箱)（计价单位：个）
轻便夹/强力夹	齐心 AB600A/W 经济型双弹力夹 黑(计价单位:个)
轻便夹/强力夹	齐心 AB600A/W 经济型双弹力夹 蓝(计价单位:个) 
档案盒	齐心 HC-55 粘扣式档案盒  A4/55MM (计价单位：个） 黑色 (18个/箱)
档案盒	齐心 HC-75 粘扣式档案盒 A4/75MM（计价单位：个） 黑色 (12个/箱)
文件袋	易达 393111 FC标准型挂快劳  25个/盒 绿（销售单位：盒） 
文件袋	易达 393125 标准型挂快劳A4 25个/盒 黄（销售单位：盒）
标签打印纸/条码纸	龙诚海 1281 不干胶标签打印纸 210*297mm 1枚/张 100张/包（计价单位：包） 白
标签打印纸/条码纸	龙诚海 1281 不干胶标签打印纸 210*297mm 1枚/张 100张/包（计价单位：包） 红
口取纸	雅齐利 C1-10 小号口取纸（2*5）（35*54MM 10张/包） 红
中性笔	得力 6600 拔盖子弹头中性笔 0.5mm （计价单位：支） 黑色 (12支/盒)
中性笔	得力 6600 拔盖子弹头中性笔 0.5mm （计价单位：支） 红色 (12支/盒)
签字笔	得力 6601 拔盖签字笔 0.5mm (计价单位:支) 黑 (12支/盒)
签字笔	得力 S01 按动式签字笔 0.5mm（计价单位：支） 黑 (12支/盒)
中性笔	齐心 GP306 标准子弹中性笔0.5mm 黑 (12支/盒)（计价单位：支）
网线	旗牌 EHJ-2 方形小印台 （计价单位：个） 黑
套筒	史丹利 86-106-1-22 公制6角标准套筒 6.3mm系列 9mm （计价单位：个）
套筒	史丹利 86-441-1-22 英制6角标准套筒 12.5mm系列 5/16寸 （计价单位：个）
中性笔	三菱 UMR-5 中性笔替芯0.5mm 适用：UM-100（计价单位：支） 黑 (12支/盒)
中性笔	三菱 UMR-5 中性笔替芯0.5mm 适用：UM-100（计价单位：支） 蓝 (12支/盒)
中性笔	百乐 BL-VB5 拔盖中性笔 黑
中性笔	百乐 BL-VB5 拔盖中性笔 蓝
中性笔	百乐 G-1-5T 拔盖啫喱笔0.5mm 蓝 (12支/盒)
文件栏	得力 9846 四联塑料文件架 （计价单位：个） 灰
中性笔	派通 TRJ50 鸭嘴双面签字 可写1.0和2.0粗细（计价单位：支） 黑 (12支/盒)
面	派通 TRJ50 鸭嘴双面签字 可写1.0和2.0粗细（计价单位：支） 蓝 (12支/盒)
圆珠笔	百乐 BP-S-F 啄木鸟圆珠笔 0.7mm（计价单位：支） 黑 (12支/盒)
圆珠笔	百乐 BP-S-F 啄木鸟圆珠笔 0.7mm（计价单位：支） 粉 (12支/盒)
油漆笔	中柏 SP-110 中字油漆笔 红 (12支/盒)
记号笔	得力 6881 经典实用记号笔 （计价单位：支） 黑 (10支/盒)
记号笔	施德楼 F318-9 光盘记号笔 0.6mm（F）（计价单位：支） 黑
记号笔	白金 CPM-150 双头油性记号笔 黑
记号笔	白金 CPM-150 双头油性记号笔 蓝
记号笔	白金 CPM-150 双头油性记号笔 红
耳机	漫步者 K180 立体声便携耳塞式耳机 黑
耳机	漫步者 K180 立体声便携耳塞式耳机 白
档案盒	得力 5683 档案盒 55mm 蓝 (12个/箱)
中性笔	得力 S02 思达系列按动中性笔 0.7mm 黑色 （计价单位：支） (12支/盒)
印台	得力 9869 圆形塑壳快干印台 85mm 红 12个/盒（计价单位：个）
中性笔	得力 S34 高品质磨砂杆签字笔 1.0mm （计价单位：支） 黑 (12支/盒)
中性笔	得力 S06 按动中性笔 0.5mm*1支（计价单位：支） 黑色 (12支/盒)
皮面笔记本	齐心 C5806 皮面笔记本 48K 98页 （计价单位：本） 蓝 (12本/包)
皮面笔记本	齐心 C5807 皮面笔记本 18K 114页 （计价单位：本） 黑 (12本/包)
皮面笔记本	齐心 C5808 皮面笔记本 25K 114页 （计价单位：本） 黑 (12本/包)
中性笔	宝克 PC1298 拔盖中性签字笔 1.0mm 黑 (12支/盒)
记号笔	樱花 高光油漆笔 1.0mm 金
记号笔	樱花 高光油漆笔 1.0mm 白
口琴	索尼 ICD-TX650 数码锂电录音棒 16G 黑（计价单位：支）
录音笔	纽曼 RV51 会议录音笔 16G 银
计算器	得力 1541A 大屏幕12位语音型计算器  185*135*39MM 金色
文件框	得力 9847 三联文件框  26.2*25.8*31.3cm（计价单位：个） 蓝色
鼠标	联想 N1901A 无线光学鼠标 黑
皮面笔记本	齐心 C5812 皮面本子文具笔记本 25K 82页 （计价单位：本） 棕色
电话机	TCL HCD868(95)TSD 来电显示电话机 深灰色
电话机	步步高 HCD6082 固定电话机 经典有绳座机 雅白（计价单位：个) 雅白
皮面笔记本	得力 3158 精装高档活页皮面本/记事本  25K/97页 黑色 （计价单位：本）
PU/PVC笔记本	得力 3164 高仿真皮质商务皮面本/记事本 25K/100页 黑色（计价单位：本）
皮面笔记本	得力 33054 魅力黑钻石系列半包式吸扣活页皮面本/记事本 25K/100页 黑色
电话机	TCL HCD868 202 TSD 免电池来电显示电话机 雅致白
复印纸	传美 A4 80G 彩色复印纸 500张/包(计价单位：包) 橙色
复印纸	传美 A4 80G 彩色复印纸 500张/包(计价单位：包) 大红
复印纸	传美 A4 80G 彩色复印纸 500张/包(计价单位：包) 粉红
复印纸	传美 A4 80G 彩色复印纸 500张/包(计价单位：包) 黄色
复印纸	传美 A4 80G 彩色复印纸 500张/包(计价单位：包) 金黄
复印纸	传美 A4 80G 彩色复印纸 500张/包(计价单位：包) 浅绿
复印纸	传美 A4 80G 彩色复印纸 500张/包(计价单位：包) 深蓝
复印纸	传美 A4 80G 彩色复印纸 500张/包(计价单位：包) 深绿
复印纸	传美 A4 80G 彩色复印纸 500张/包(计价单位：包) 天蓝
中性笔	得力 33106 好写耐用卡装中性笔 10支/卡 0.5mm黑色 黑
圆珠笔	得力 6505 按动圆珠笔  0.7mm 12支盒装 蓝
硒鼓	惠普 CF380A 312A原装硒鼓黑色 适用于HP M476nw M476dw 黑（计价单位：个）
中性笔	真彩 B611 皇冠中性笔  0.7mm 通用头 黑
钢笔	英雄 359 正姿色彩系列铱金钢笔F尖 蓝色
碱性电池	金霸王 5号 碱性电池 8粒/卡 （计价单位：卡）
碱性电池	金霸王 7号 碱性电池 8粒/卡 （计价单位：卡）
U盘	闪迪 CZ48-128GB 至尊高速USB3.0 U盘（计价单位：个）
鼠标	罗技 M235 无线光电鼠标2代 灰色（计价单位：个）
鼠标	罗技 M275 无线鼠标 黑色(计价单位：个)
鼠标	罗技 M275 无线鼠标 白色(计价单位：个)
中性笔	宝克 PC2218 大容量磨砂笔杆中性笔 高档签字笔0.7mm 12支装 黑色
鼠标	罗技 M557 无线蓝牙鼠标 计价单位：个 黑
键盘	罗技 K480 多功能蓝牙键盘 白色（计价单位：个）
键盘	罗技 K480 多功能蓝牙键盘 黑色（计价单位：个）
鼠标	罗技 Logitech M100R 有线鼠标鼠标（黑色) 黑色
鼠标	罗技 Logitech M100R 有线鼠标鼠标（黑色) 白色
中性笔	英雄 10K 高级金笔/商务钢笔 黑色
